Binary source ID,True distance [pc],True RA [deg],True Dec [deg],Primary stellar mass [M_\odot],Secondary stellar mass [M_\odot],Apparent stellar mass [M_\odot],Primary G-band mag,Secondary G-band mag,Apparent G-band mag,True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg]
5816,137.35125,288.9626288233116,-6.905503891502345,0.23547,0.2178,0.27773,17.74162,17.94534,17.08614,1138.89604,120.28147,0.31587,22.06972,262.59138,30.48049,11.56567,1114.68124,131.99675,0.75518,191.07697,80.5524,2.16726,135.40435,136.23742,137.10881,1096.392,1112.84516,1130.4676,9.94638,13.45934,54.75899,0.2682,0.79762,0.99325,102.5647,117.10045,130.25456
5817,39.37206,136.95838573120795,16.20212159126765,0.12887,0.12279,0.19048,15.9717,16.15661,15.30765,525.79789,59.18421,0.17518,197.48411,341.90239,21.44023,7.12975,527.34967,58.07357,0.15364,8.36541,159.25001,1.11689,39.28822,39.31541,39.34332,526.64049,527.52978,528.42712,6.90124,7.12032,7.3471,0.08409,0.13662,0.18996,55.4696,58.08943,60.57019
5818,238.35704,319.10133867034557,11.75631289063295,0.6643,0.65903,0.74967,14.27305,14.32927,13.54822,823.8014,89.75887,0.37338,179.40463,324.20794,25.46637,8.00826,835.73837,95.38586,0.27587,242.57657,145.61483,578.4205,237.83632,238.33102,238.81316,823.5816,840.87766,856.76052,7.84682,11.30527,52.20707,0.22663,0.89349,0.9984,86.99859,94.60325,105.54247
5819,184.72438,154.58654238539074,-9.097645378266995,0.3933,0.38149,0.5233,15.9123,16.00546,15.20531,2759.9418,34.55914,0.28407,26.36769,267.13924,71.1288,9.18441,2715.51785,33.94119,0.40563,234.97424,63.51918,121.58322,184.19389,184.74154,185.28969,2650.6742,2722.27295,2807.15954,8.62088,9.56899,10.78317,0.31225,0.4354,0.55901,29.05255,38.51202,46.40224
5820,72.51486,311.9177893680515,34.750032013931495,0.27903,0.26951,0.39114,14.78532,14.87071,14.0746,134.63548,130.81649,0.44079,158.06647,130.31572,11.17279,5.69228,134.77148,117.13956,0.56614,154.22084,131.21861,12.75873,72.47474,72.51405,72.55177,134.32446,134.66916,134.94574,5.06391,6.15095,11.26581,0.24514,0.60523,0.95891,106.21544,115.47036,125.16537
5821,101.12167,3.9501540557280426,12.584693357022303,0.14183,0.13382,0.20041,17.11672,17.33469,16.46767,2021.15742,57.46,0.88104,341.86038,200.00243,58.96498,7.19854,2035.34117,78.0732,0.75651,189.22473,3.36578,90.37817,100.99882,101.34835,101.69771,2005.43841,2030.98873,2056.63819,7.51169,11.34135,46.8309,0.82103,0.98676,0.99939,66.29381,77.91056,85.82425
5822,290.88326,129.4779430771017,80.89378601245798,0.8555,0.84943,0.92118,12.7268,12.76554,11.99342,1947.09763,45.24406,0.19782,157.56997,313.00088,162.01363,9.43554,1921.67218,45.98083,0.16758,146.14736,127.62808,1056.00662,290.91445,291.34996,291.80231,1895.98384,1923.91934,1954.72738,8.86022,9.48592,10.15567,0.04188,0.13335,0.27095,39.35435,46.83627,52.85664
5823,189.05119,22.84049832612533,-42.6561041736255,0.54408,0.53427,0.65804,14.75661,14.84643,14.04802,600.70306,46.69841,0.28683,151.24319,201.29385,3.57724,12.65164,600.61953,45.75257,0.31223,323.69462,30.60736,8.81451,188.85985,189.11621,189.37238,598.66065,600.52705,602.44044,12.02062,12.75121,13.49668,0.22462,0.31346,0.40519,40.26295,46.4953,51.93349
5824,170.28159,229.48514090647737,-65.70899263373407,0.22408,0.21456,0.3297,17.26678,17.37248,16.56577,1226.08114,105.92448,0.13575,163.29713,120.45075,80.51973,7.25264,1244.93293,106.24112,0.62471,104.52439,107.26576,1135.05282,169.40363,170.11468,170.86648,1225.72115,1243.74206,1260.01057,5.674,7.42414,14.79702,0.29953,0.63938,0.92765,94.95542,103.18612,113.59704
5825,173.78453,336.08752788730465,-63.808134654525546,0.40703,0.39731,0.55888,15.58176,15.66163,14.86839,334.37281,141.40027,0.59445,180.27851,234.543,22.12667,8.29463,335.03272,121.97833,0.33292,5.46042,66.41001,24.87488,173.29711,173.58107,173.87775,333.72459,335.40856,337.11544,7.76839,9.51551,19.52542,0.13649,0.53371,0.96985,104.41264,118.07558,133.30841
5826,159.09917,256.520238481578,35.613109545836686,0.21781,0.20661,0.3174,16.86147,16.98623,16.16948,1027.19189,154.0926,0.5754,262.45033,87.43802,150.64854,7.70653,995.11478,135.65841,0.52675,192.51577,28.7872,121.95158,159.35359,159.80535,160.2738,984.93478,996.0448,1010.33953,7.05185,8.85859,17.80777,0.31097,0.66351,0.95823,114.98009,128.41721,141.42775
5827,39.18563,139.1737826965488,8.975147222643908,0.23359,0.22545,0.32211,14.70188,14.79356,13.99417,2754.68074,146.03943,0.57005,28.36253,177.42734,227.54403,8.4153,2722.62107,114.33588,0.18199,60.50465,149.42695,610.79412,39.17032,39.1856,39.20114,2715.78635,2722.47935,2729.71081,8.34039,8.41326,8.48843,0.17012,0.18223,0.1945,113.87252,114.34399,114.81516
5828,318.3425,190.4650263522854,-63.0385349305389,0.67013,0.66547,0.74327,14.97496,15.02179,14.24555,1223.94874,5.35207,0.69241,275.55623,12.53877,151.13671,10.33428,1270.46175,55.94087,0.78054,197.69217,72.22287,90.84772,318.22037,318.91697,319.68516,1250.89251,1271.11586,1293.17653,9.4676,22.36055,137.60192,0.65073,0.97856,0.99942,53.66392,70.13369,85.69429
5829,82.71619,14.007135240666058,2.9794487376419165,0.19064,0.1772,0.2799,16.16248,16.36649,15.50712,736.12277,155.88217,0.0331,204.79684,250.27864,19.4879,9.95427,733.62348,146.82185,0.01836,301.23604,33.45028,660.8557,82.44019,82.58744,82.74436,731.01592,733.3174,735.67911,9.5461,10.07718,10.64243,0.01831,0.06206,0.13031,138.96433,145.13528,152.33397
5830,107.67904,291.7469943987255,19.5388327737628,0.32646,0.31232,0.4444,14.92714,15.02247,14.22118,4319.55363,54.34158,0.4635,224.6099,345.9035,419.64787,6.42833,4747.28265,58.24458,0.47352,51.84535,166.70961,496.87666,107.72389,107.82358,107.92712,4537.33543,4964.14809,5628.15931,6.29808,6.463,6.63683,0.43869,0.50022,0.56662,56.47067,58.43331,60.32315
5831,139.16061,289.3555377960444,28.838864930602988,0.11761,0.10693,0.16739,18.87108,19.1974,18.26945,1491.25141,164.83438,0.30617,291.71252,203.05518,236.76843,10.95568,1462.43702,138.80603,0.17544,221.66975,145.94624,200.36177,137.74551,138.91836,140.10103,1435.59261,1461.54903,1487.27009,10.13445,11.4699,13.04454,0.05584,0.1815,0.40292,125.93596,134.95201,145.75082
5832,94.02347,117.32430346515513,-11.378424428224257,0.28517,0.27505,0.38433,15.83368,15.93013,15.12826,513.71224,87.64627,0.81366,310.55657,206.20757,59.3548,4.66481,511.54102,80.5996,0.18097,306.47264,16.70913,268.91901,93.94331,94.07384,94.19694,506.63222,512.35033,518.50022,4.33059,5.01843,6.26312,0.07594,0.30077,0.83534,67.33122,78.09346,87.78436
5833,356.20989,49.509340245713865,-19.828931939006317,0.64012,0.63676,0.77135,14.94279,14.97918,14.20826,2093.78544,87.39118,0.59983,334.36999,338.62864,38.04371,8.25683,2060.66562,80.8576,0.28222,165.32048,139.75361,13.22795,355.33837,356.59845,357.83652,1984.29438,2051.58962,2121.36524,7.28589,8.53536,10.77146,0.07955,0.28204,0.77998,73.23248,81.00712,88.18285
5834,364.98087,340.7061407129541,-67.09229930111063,0.64183,0.63758,0.79365,14.76537,14.81329,14.03649,1392.21744,42.59487,0.40253,109.89602,80.42557,83.48363,8.75911,1356.26221,31.40933,0.17928,181.0716,82.65768,327.62426,365.04724,365.99553,366.94138,1330.32694,1354.89907,1384.53721,8.40514,9.37048,10.56085,0.07019,0.21274,0.43356,28.71133,40.56343,51.55577
5835,139.17829,357.6864643672512,-63.54432937352061,0.34075,0.33297,0.46341,15.75289,15.82341,15.035,535.52515,74.35013,0.16106,171.68474,112.44995,52.85527,8.2813,536.71523,77.61868,0.42328,132.77111,106.44119,524.238,138.61016,138.81224,139.0215,533.20276,537.39458,542.28346,7.12695,8.47845,12.37281,0.11809,0.41877,0.80411,72.86821,79.4473,85.31099
5836,144.00357,186.42883694067763,-84.02662894617674,0.16342,0.15536,0.24493,17.82677,17.95225,17.13513,3447.90066,49.30666,0.62485,136.44211,291.84221,471.90448,7.19192,2947.15368,50.85406,0.6585,236.57479,75.96472,2455.77331,142.9079,143.49066,144.07933,2895.80929,2971.10828,3073.9552,6.32333,7.8955,20.78822,0.47594,0.72719,0.97075,46.67001,56.96774,73.53823
5837,124.34754,151.8753086104854,-40.13305000933236,0.30748,0.28982,0.4225,15.89283,16.06012,15.22068,4761.54808,43.77705,0.36165,38.94187,277.89625,590.74908,12.76767,5190.59926,43.69846,0.36721,224.25142,95.0098,626.74221,124.09902,124.28059,124.4631,4961.30416,5311.79438,5801.80841,12.59292,12.7884,13.00349,0.33194,0.38278,0.43786,41.00612,43.46688,45.74938
5838,585.74073,63.02119922713685,-11.584598360675363,0.96249,0.95842,1.03528,13.40821,13.44696,12.67484,2983.13825,38.2202,0.08425,116.17756,338.8515,90.84266,10.66265,3071.47217,30.30681,0.07138,200.20091,130.25561,2062.50732,586.5922,589.06128,591.59272,2978.69494,3111.7044,3320.42693,10.04486,11.17496,12.45654,0.04319,0.14338,0.31919,26.61859,37.48558,46.7658
5839,166.42487,245.75881387817773,42.5062947956377,0.66498,0.66151,0.78012,13.19623,13.23423,12.46249,1047.65583,107.59968,0.25825,239.14478,329.93872,27.01799,7.74663,1048.92477,106.35506,0.42785,57.11332,146.17178,30.54884,166.26993,166.41165,166.55444,1040.17334,1048.27953,1056.71506,7.25192,7.88724,8.63336,0.31687,0.44109,0.56896,101.87543,105.76819,109.96625
5840,252.64765,230.37780207330127,29.343874036635086,0.53208,0.52482,0.63601,15.69984,15.76161,14.97772,3308.60998,115.40039,0.26913,190.24359,240.83938,265.57011,8.25816,3326.30101,119.03479,0.30711,43.49073,73.46616,476.92608,251.86755,252.55597,253.23894,3220.98477,3397.37892,3764.52305,7.69702,8.26263,8.86861,0.21139,0.34811,0.5097,114.67764,119.10165,123.93313
5841,222.99681,119.69655221788287,63.8031440947297,0.48678,0.47774,0.5534,16.16227,16.24697,15.45122,835.4419,148.62256,0.57915,52.57277,246.47232,102.10601,9.69845,827.47765,151.99004,0.48766,235.35662,94.59616,54.50935,222.10763,222.8907,223.70609,818.16721,828.76762,840.38843,9.6856,11.52672,22.92645,0.20574,0.55696,0.92524,115.86848,131.6651,145.22201
5842,71.46873,300.11308410393247,41.655569105111034,0.32679,0.30842,0.45322,14.18462,14.32008,13.49766,308.27211,14.74101,0.48094,203.46362,211.84671,47.82197,9.3479,308.5359,20.22456,0.52169,342.7097,82.13568,56.77497,71.45194,71.48248,71.51292,308.15766,308.52947,308.89938,9.11431,9.56636,10.09462,0.45913,0.52758,0.59756,18.01877,25.08086,31.43929
5843,59.28521,356.0498331673714,-72.51673831783555,0.19127,0.18498,0.28785,15.63863,15.73608,14.93369,3006.79934,144.60048,0.50085,31.31351,307.85822,157.72835,5.42107,2994.84253,138.15113,0.40173,210.22893,120.74813,198.21603,59.25073,59.28303,59.31532,2972.27445,2996.52378,3022.02624,5.32164,5.42431,5.52802,0.37669,0.40281,0.42905,136.38337,138.1117,139.91887
5844,47.24724,49.59425593172974,47.190052600075525,0.11811,0.1149,0.17387,16.38564,16.47878,15.67864,3181.8374,63.92262,0.39421,308.2774,308.47414,231.58693,3.29227,3305.39462,67.95511,0.3312,113.58596,127.27857,110.25249,47.22194,47.26285,47.3035,3231.7154,3321.4456,3431.9763,3.21175,3.30173,3.39416,0.29147,0.33978,0.38876,66.47723,68.10999,69.66588
5845,49.05644,182.35096447576578,36.66625933440054,0.32019,0.31825,0.33244,14.97657,15.00558,14.2384,417.32921,123.41998,0.60733,236.14125,87.91421,45.73064,3.04097,413.65882,126.89272,0.72472,237.37462,62.38237,66.55992,49.02451,49.04781,49.07075,411.91077,413.58176,415.21669,2.93708,5.66382,18.85276,0.71598,0.94288,0.995,97.62971,112.70033,129.25762
5846,102.01044,289.0744095291418,72.44535388448618,0.12148,0.1098,0.16635,17.60253,17.95755,17.01302,1453.75029,121.02547,0.45293,298.61315,198.43145,62.34382,10.91562,1450.3452,123.18483,0.34135,131.95336,18.07307,108.79441,102.01347,102.26603,102.51852,1438.45127,1450.02864,1461.47806,10.38168,10.94037,11.53856,0.26517,0.34265,0.41873,119.53426,123.04129,126.84245
5847,138.47645,213.49892221547688,-71.00967789174274,0.48931,0.48038,0.61055,14.65197,14.7289,13.93718,1384.29219,26.3705,0.39595,61.72369,148.08706,35.90841,10.05077,1387.48854,15.4269,0.45854,119.27083,107.07162,97.87147,138.19206,138.31671,138.44172,1381.76427,1387.28892,1392.97613,9.85225,10.21072,10.60852,0.41157,0.4588,0.50524,14.66372,20.60158,26.13349
5848,304.31049,65.97851424975134,-65.24848587117944,0.66781,0.66594,0.7495,14.8269,14.84577,14.08372,2007.40915,48.86692,0.56902,283.08811,3.71187,133.68155,5.14079,1963.82113,56.72512,0.36199,318.79142,20.52417,505.76083,303.93825,304.4979,305.07783,1914.29605,1975.0214,2052.46,4.89845,6.59209,19.85797,0.26692,0.75666,0.98522,46.70807,62.34037,76.83117
5849,86.15565,319.88684111137604,3.8526542752894306,0.22318,0.21596,0.31991,16.06607,16.15082,15.35504,1437.92518,46.41547,0.57795,341.12034,151.50143,162.93547,4.83146,1440.64546,42.66691,0.70553,122.835,4.73527,141.22164,86.06629,86.20028,86.33674,1429.00628,1440.15051,1451.1548,4.4512,5.19944,7.46496,0.62826,0.74977,0.8944,38.26748,48.00576,58.62572
5850,57.38881,334.26155642148757,-3.75875295228104,0.34246,0.33328,0.46938,13.51125,13.57347,12.78934,2875.46775,135.96423,0.03397,195.70799,242.17225,105.7249,4.52287,2868.32173,137.99028,0.07415,108.49634,66.18043,819.61072,57.39328,57.42122,57.45009,2849.98077,2869.70814,2889.78709,4.4203,4.52902,4.63629,0.04078,0.07066,0.10152,135.8659,137.681,139.75561
5851,576.69327,152.39431803907485,-71.27791952897066,0.67905,0.67397,0.77935,15.89202,15.9462,15.16619,2996.93131,125.18546,0.65454,219.35941,176.7288,129.75589,10.44417,3085.8605,128.92219,0.34457,60.77495,159.24101,2070.35986,569.99337,573.44217,576.7365,2914.41412,3128.02568,3483.68121,9.76242,12.29227,24.55462,0.1799,0.55551,0.94709,108.26398,121.99265,137.42869
5852,365.43636,133.59700041636808,-44.46543214800377,0.75874,0.75353,0.8896,13.8411,13.89863,13.11691,2372.92461,125.31852,0.80536,272.61695,292.37666,281.55394,12.70636,2333.19766,130.84268,0.811,100.13605,140.88801,179.91552,364.83058,365.59947,366.35524,2289.91393,2340.47181,2393.68883,10.98688,18.34445,49.03165,0.73975,0.91503,0.98838,101.67123,118.47085,133.90468
5853,79.05544,345.93812918256543,-74.33516984139891,0.30723,0.30007,0.42989,14.60689,14.66302,13.88202,4529.3615,144.22055,0.64757,202.48291,183.29463,73.99666,4.88051,5095.70242,127.42687,0.56892,207.90269,176.08976,182.17704,79.04714,79.0852,79.12519,4848.99576,5272.91744,5863.56167,4.79408,4.89006,4.98925,0.53225,0.58699,0.64126,125.64707,127.5043,129.53093
5854,222.51222,6.675136615440402,-45.09896635172975,0.55451,0.55113,0.69902,14.70088,14.73607,13.96576,2118.39526,19.10594,0.4142,33.87567,299.47692,266.36014,6.46031,2128.0534,41.58567,0.34503,203.88989,131.0802,257.40381,221.65806,222.04321,222.42927,2103.57876,2131.89659,2161.10663,6.01278,6.4926,7.00115,0.19868,0.32306,0.43834,35.4102,43.21093,49.52595
5855,121.07555,188.0002670026701,26.061518409296202,0.12748,0.11497,0.15273,18.79685,19.1761,18.21742,936.08264,76.89659,0.50844,109.44663,354.99097,56.57895,12.26899,928.25329,75.5686,0.53705,330.27783,159.31482,97.1728,119.9937,121.12933,122.26379,917.16804,930.45704,947.54884,12.91508,36.26652,434.36995,0.64775,0.98858,0.99971,68.85288,82.28702,89.13064
5856,43.40014,43.477666144721375,10.251741449776764,0.26896,0.26132,0.38912,13.75781,13.83129,13.04135,439.89834,67.3115,0.68821,177.57856,200.72268,24.81495,4.68624,439.72855,66.57259,0.66213,6.24214,19.85674,29.89209,43.39384,43.40918,43.42445,438.73904,439.57608,440.39999,4.80634,7.07953,15.81041,0.6958,0.9471,0.99272,58.10863,65.75908,73.33094
5857,181.13727,299.89851242801393,-4.697268639859467,0.35244,0.34351,0.4799,16.30898,16.38126,15.59194,1430.24728,114.62005,0.37505,15.3614,354.66975,125.13994,6.86991,1430.61617,133.87697,0.58878,156.39186,160.79215,57.75257,179.20735,179.89012,180.57091,1403.32393,1436.52133,1473.32427,7.00327,11.31795,44.31947,0.54758,0.92399,0.99577,98.67113,115.37343,134.81875
5858,198.63151,215.29218863273658,-47.96453500163577,0.12749,0.11978,0.17731,18.90134,19.12878,18.25654,2304.2049,123.44497,0.61387,64.34249,74.41722,42.56398,7.21624,2426.94017,135.68723,0.30187,120.17804,27.84797,761.41637,200.62295,203.61472,206.7211,2312.85047,2448.27058,2601.88682,7.06068,9.08702,22.03501,0.16859,0.56348,0.96321,104.42132,121.42114,138.5221
5859,115.5192,128.2961014572726,25.6222745970658,0.38359,0.37455,0.43791,15.68099,15.80077,14.98666,695.66214,58.44139,0.11175,114.32208,350.83893,38.35858,11.67824,696.32487,56.07592,0.28284,74.41692,0.99576,671.68147,115.33105,115.54095,115.74971,692.69883,696.27669,699.8932,10.80544,11.66718,12.67295,0.1451,0.27057,0.39662,51.03917,57.06296,62.38486
5860,146.8133,122.4310163652826,-18.587868067703866,0.45715,0.45098,0.58683,15.06071,15.11243,14.33369,2092.15991,128.45382,0.47918,26.44417,129.35402,196.48172,7.22266,2101.06527,126.20507,0.64811,29.46291,129.90318,180.91734,146.85609,147.07313,147.29072,2082.61714,2103.7303,2126.84061,6.7312,7.31628,8.24178,0.54878,0.65727,0.77704,119.67182,125.57862,132.57673
5861,109.84068,115.34185669180847,-35.809641142648914,0.23455,0.22615,0.34991,16.10985,16.20659,15.40457,1082.10545,99.3247,0.33986,151.91679,117.44811,55.14772,4.96873,1084.11117,98.24822,0.17981,203.85319,117.04437,202.51496,109.7328,109.87516,110.02321,1074.7356,1084.8731,1095.34439,4.6392,5.02079,5.41466,0.06708,0.18697,0.32639,93.3738,98.29666,103.24078
5862,140.39917,195.60125222426058,-67.52085350413851,0.25202,0.24342,0.29759,17.80189,17.90291,17.09865,1309.80077,31.83354,0.28714,75.31561,146.67977,59.17284,6.8933,1308.91387,71.86768,0.22599,280.36179,159.8976,849.40613,140.42918,140.99877,141.57226,1280.67143,1305.251,1335.56834,6.28738,7.44205,9.74,0.09991,0.32779,0.79262,62.73011,72.54362,81.60602
5863,162.77982,188.47572578730157,-9.50487049040247,0.47488,0.46456,0.60088,14.99393,15.08158,14.28429,2412.95961,107.70821,0.798,30.98168,196.30227,211.47422,10.80563,2412.41792,105.77117,0.73742,208.71461,13.33306,217.60762,162.55496,162.83234,163.11939,2381.96508,2411.41694,2441.05454,10.56077,12.5069,19.98651,0.71108,0.85915,0.97655,101.75954,106.58968,112.14813
5864,187.9115,162.94038329316922,-54.11952876307243,0.77894,0.77438,0.87804,12.51481,12.5534,11.78136,2920.98543,37.85011,0.22818,252.85463,84.15516,363.25748,8.37341,2955.39598,35.81901,0.1711,252.55951,90.59644,421.7532,187.45545,187.64652,187.83311,2917.23447,2958.94237,3004.63612,8.07262,8.38476,8.69802,0.11061,0.16765,0.22619,31.6955,36.27245,40.2866
5865,174.55335,303.6709035719686,57.57857537181625,0.29008,0.27672,0.4202,16.64803,16.78021,15.95953,2385.89029,23.10615,0.59025,355.2262,94.07466,24.12746,8.23886,2449.32629,34.19463,0.48076,347.60157,88.96135,2354.50965,173.12211,173.53151,173.96502,2413.38438,2461.50428,2514.57702,7.64608,8.3925,9.24866,0.33775,0.47481,0.61508,27.8,37.7331,45.981
5866,245.00541,167.77595379331333,-51.78390592496817,0.29513,0.2784,0.42192,17.29507,17.45667,16.62029,2618.68734,109.8605,0.22278,157.20016,25.89693,5.92484,12.71783,2622.62131,110.42889,0.36418,110.86447,31.10536,2320.47301,243.01116,244.45517,245.92275,2557.11807,2626.23705,2697.77894,11.36975,12.86101,14.70968,0.17079,0.36852,0.57203,105.16508,109.80138,115.0362
5867,82.10199,354.0688391307233,-39.25150661702009,0.33512,0.32218,0.40869,15.24939,15.37169,14.55625,301.90984,146.87593,0.18127,233.76434,254.68156,19.70725,9.89366,302.52994,141.83935,0.25475,37.63475,57.84114,17.1712,81.98541,82.05802,82.13169,302.13608,302.59649,303.06735,9.3,9.93376,10.62408,0.10563,0.21432,0.35108,134.78341,140.12445,146.58708
5868,100.09711,196.34141627050974,-68.7398277020488,0.35467,0.3397,0.49533,14.55219,14.66074,13.85253,385.33233,122.44131,0.59937,179.72931,303.35148,38.32856,7.85018,385.42745,107.77678,0.30765,304.04438,118.60795,369.01115,100.10183,100.26121,100.42696,382.76772,386.63597,390.16591,7.60281,8.59932,10.29347,0.25083,0.42283,0.64315,98.74338,105.04055,111.7397
5869,100.27719,249.70792674790366,77.20583847365646,0.16387,0.15447,0.24613,17.63069,17.77227,16.9466,1141.28846,63.48378,0.31672,217.32224,339.30931,4.1838,5.54686,1131.91153,64.34324,0.20224,106.39339,159.35756,199.28607,100.13885,100.38905,100.63732,1115.09834,1131.68022,1149.26955,4.99157,5.77721,6.74825,0.08016,0.26565,0.54599,56.3769,65.69548,73.41925
5870,64.40832,336.2219820403285,-75.88166848805785,0.1229,0.11103,0.17489,17.16634,17.52821,16.57969,1253.19137,86.23758,0.76705,132.98396,42.52721,103.23073,12.48402,1256.65452,83.97518,0.74329,131.57282,45.69264,100.96632,64.30296,64.39438,64.48672,1251.87004,1256.55558,1261.16733,11.74839,12.64166,13.88294,0.69736,0.75374,0.80985,82.45283,84.07281,85.68227
5871,212.76401,305.08933974479913,5.908421685923164,0.492,0.48463,0.65302,15.14214,15.21105,14.42347,2998.86918,81.42927,0.27174,83.26419,104.27179,451.67234,9.10945,3081.51344,81.37177,0.32554,90.48723,104.54052,530.99379,212.52276,213.02602,213.5292,2988.19078,3214.98911,4215.51287,8.60301,9.40495,10.51619,0.25657,0.39766,0.56751,79.32856,82.45642,85.38369
5872,113.11404,199.13930433132543,-45.493705251909255,0.61594,0.61266,0.71588,13.02755,13.05895,12.29056,1279.20982,81.10659,0.26931,19.25728,125.87811,155.18149,5.55636,1269.59977,78.91153,0.13312,40.20648,126.1883,231.9942,113.0633,113.15209,113.2415,1258.89285,1269.91586,1281.28207,5.24339,5.54923,5.85769,0.04246,0.12335,0.21804,75.86341,78.99699,81.95019
